,id,Name,lat,long,source_fil,clinic_200m,convenience_store_200m,school_200m,university_200m,gov_service_200m,Hospital_200m,mall_200m,night_club_200m,public_park_200m,restaurant_200m,supermarket_200m,Airport_200m,E_railway_200m,railway_200m,clinic_500m,convenience_store_500m,school_500m,university_500m,gov_service_500m,Hospital_500m,mall_500m,night_club_500m,public_park_500m,restaurant_500m,supermarket_500m,Airport_500m,E_railway_500m,railway_500m,clinic_1000m,convenience_store_1000m,school_1000m,university_1000m,gov_service_1000m,Hospital_1000m,mall_1000m,night_club_1000m,public_park_1000m,restaurant_1000m,supermarket_1000m,Airport_1000m,E_railway_1000m,railway_1000m
1150,667,Maestro 19 Ratchada 19 Vipha,13.7968367,100.5696123,id_667.shp,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,6,0,0,0,0,1,10,1,0,0,0,0,1,1,7,0,0,0,0
1151,668,Maestro 39,13.7398558,100.572639,id_668.shp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,3,0,10,1,0,0,0,1,12,4,1,0,1,3,15,0,63,1,0,0,0
1152,669,Magnolias Ratchadamri Boulevard,13.7425631,100.540769,id_669.shp,1,0,0,0,0,0,2,4,0,7,0,0,0,0,2,5,1,0,0,1,4,8,0,29,3,0,0,0,5,19,1,0,0,0,7,7,0,98,3,0,0,0
1153,67,Aspire Sukhumvit-Onnut,13.7103903,100.6137298,id_67.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,4,0,0,0,0
1154,670,Magnolias Waterfront Residences,13.7273052,100.5105012,id_670.shp,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,4,1,0,1,1,2,0,0,11,1,0,0,0,1,9,12,0,1,2,1,10,0,50,4,0,0,0
1155,671,Mahogany Tower,13.7225843,100.5665936,id_671.shp,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,2,0,0,0,0,3,0,26,1,0,0,0,3,16,5,0,0,0,2,9,1,48,4,0,0,0
1156,672,Maison De Siam,13.7266881,100.5622727,id_672.shp,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,0,0,3,0,16,0,0,0,0,2,30,3,0,0,2,3,26,2,99,2,0,0,0
1157,673,Maison De Ville,13.7920718,100.5477278,id_673.shp,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,3,0,1,0,12,0,0,0,0,1,8,1,0,0,2,0,3,0,23,3,0,0,0
1158,674,Maison Garden Chaeng Watthana,13.8980634,100.5773843,id_674.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,1,0,0,0,0
1159,675,MANHATTAN CHIDLOM,13.7493923,100.5434392,id_675.shp,0,3,0,0,0,0,1,0,0,3,0,0,0,0,1,7,0,0,0,0,3,1,0,15,1,0,0,0,4,19,5,0,0,3,6,13,0,71,3,0,0,0
1160,676,Mano Tower,13.7438536,100.5723045,id_676.shp,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,1,14,5,1,0,0,2,10,0,40,1,0,0,0
1161,677,MARQUE Sukhumvit,13.73023085,100.5710688,id_677.shp,1,6,0,0,0,0,0,0,0,10,2,0,0,0,3,4,0,0,0,0,2,9,1,21,1,0,0,0,3,17,5,0,0,1,2,27,0,101,3,0,0,0
1162,678,MARU Ekkamai 2,13.724528,100.5852574,id_678.shp,0,1,0,0,0,0,1,1,0,13,0,0,0,0,0,0,3,0,0,0,2,2,0,18,2,0,0,0,2,13,6,0,0,1,4,22,0,80,5,0,0,0
1163,679,Master View Executive Place,13.7128323,100.4993969,id_679.shp,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,14,9,0,0,0,0,3,0,20,2,0,0,0
1164,68,Aspire Wutthakat,13.7139676,100.4718375,id_68.shp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,1,1,0,0,6,0,0,0,0
1165,680,Max Condominium Vibhavadi,13.8598328,100.5690766,id_680.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,0,0,0,0
1166,681,Maxxi Condo,13.83703598,100.5839169,id_681.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,6,0,0,0,0
1167,682,Mayfair Place Sukhumvit 50,13.70502126,100.5949673,id_682.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,1,0,0,0,1,9,7,0,1,0,0,1,0,12,2,0,0,0
1168,683,Mayfair Place Sukhumvit 64,13.6870645,100.6059733,id_683.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,5,0,0,0,0
1169,684,Mazarine Ratchayothin,13.8288684,100.5699921,id_684.shp,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,9,1,0,0,0,0,1,4,0,0,1,0,0,0,3,0,0,0,0
1170,685,Menam Residences,13.7064266,100.5058885,id_685.shp,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0,3,2,0,0,0,0,4,0,29,1,0,0,0,0,9,5,0,0,0,0,0,0,6,0,0,0,0
1171,686,MeStyle @ Sukhumvit - Bangna,13.671463,100.6355819,id_686.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,5,3,0,0,2,0,1,0,6,0,0,0,0
1172,687,Metha Place @ Ratchada,13.7782942,100.586556,id_687.shp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,6,2,0,1,0,0,2,0,6,0,0,0,0
1173,688,Metris Rama 9-Ramkhamhaeng,13.7475742,100.6067533,id_688.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,8,1,0,0,0,0,0,0,5,0,0,0,0
1174,689,Metro Luxe Kaset,13.84165209,100.5873763,id_689.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0
1175,69,Assagarn Place Ladprao 85,13.7839059,100.6140104,id_69.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0
1176,690,Metro Luxe Paholyothin - Sutthisan,13.7874616,100.5580701,id_690.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,7,1,0,0,0
1177,691,Metro Luxe Rama 4,13.71193273,100.5802581,id_691.shp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,2,0,0,0,0,0,3,5,0,1,1,1,0,0,23,0,0,0,0
1178,692,Metro Luxe Ratchada,13.7842112,100.5726318,id_692.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,3,0,7,2,0,0,0,3,20,1,0,0,0,0,2,0,15,0,0,0,0
1179,693,Metro Park Sathorn,13.71232969,100.4513946,id_693.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,16,0,1,0,0,0,4,0,16,0,0,0,0
1180,694,Metro Sky Ratchada,13.7841713,100.5712747,id_694.shp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,3,0,6,2,0,0,0,3,20,1,0,0,0,0,2,0,15,0,0,0,0
1181,695,Metro Sky Wutthakat,13.71571751,100.4728192,id_695.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,1,1,1,0,0,3,0,0,0,0
1182,696,Metroluxe Rose Gold Phahol-Sutthisan,13.7867034,100.5576526,id_696.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,0,8,1,0,0,0
1183,697,Millennium Residence,13.72954589,100.5626992,id_697.shp,0,1,0,0,0,0,0,1,0,5,0,0,0,0,1,8,2,0,0,0,1,10,0,34,1,0,0,0,3,32,1,0,0,0,5,48,2,97,1,0,0,0
1184,698,Mirage Sukhumvit 27,13.73517981,100.5645676,id_698.shp,0,3,0,0,0,0,0,6,0,5,0,0,0,0,2,21,0,0,0,0,1,46,0,67,1,0,0,0,3,37,4,0,0,1,5,22,2,116,2,0,0,0
1185,699,Miti Chiva Kaset Station,13.8406335,100.5778489,id_699.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,13,0,0,0,0,0,6,3,0,0,1,0,3,0,19,0,0,0,0
1186,7,28 Chidlom,13.746691,100.5441112,id_7.shp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,9,1,0,0,0,6,4,0,41,3,0,0,0,4,20,3,0,0,2,4,14,0,66,3,0,0,0
1187,70,Assagarn Place Ramkhamhaeng,13.761554,100.6358327,id_70.shp,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,2,0,0,0,0
1188,700,MITI Condo,13.82839251,100.5920454,id_700.shp,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0
1189,701,MODE Sukhumvit 61,13.72264574,100.5828598,id_701.shp,0,0,0,0,0,0,0,1,0,17,0,0,0,0,1,6,3,0,0,0,3,6,0,32,3,0,0,0,3,11,8,0,0,1,3,7,0,57,4,0,0,0
1190,702,Modern Condo Bangplad-Charan79,13.79186561,100.501277,id_702.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,3,0,0,0,0,0,2,4,0,0,0,0,1,0,4,0,0,0,0
1191,703,Modern Home Tower The Exclusive,13.6970525,100.5405208,id_703.shp,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,25,2,0,0,0,2,2,7,0,0,0,0,0,0,8,0,0,0,0
1192,704,MODIZ LADPRAO 18,13.8060932,100.5700721,id_704.shp,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,1,0,0,0,1,5,1,0,0,0,0,2,0,9,0,0,0,0
1193,705,Modiz Ratchada 32,13.814848,100.5763659,id_705.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,1,0,0,0,0,0,10,3,0,0,0
1194,706,Modiz Station,13.8819474,100.6001251,id_706.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0
1195,707,Modiz Sukhumvit 50,13.70223858,100.5896524,id_707.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,1,0,0,0
1196,708,Moniiq Sukhumvit 64,13.6887312,100.6024781,id_708.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0
1197,709,Monte Rama 9,13.75048226,100.6126098,id_709.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,4,0,0,0,0,0,1,3,1,0,2,0,0,0,2,1,0,0,0
1198,71,Athenee Residence,13.7413804,100.5493226,id_71.shp,1,2,0,0,0,0,0,3,0,10,0,0,0,0,1,9,0,0,0,0,1,35,0,39,1,0,0,0,4,26,4,0,0,1,4,42,0,121,6,0,0,0
1199,710,Monterey Place,13.723687,100.5618353,id_710.shp,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,10,0,0,0,0,1,12,4,0,0,2,0,8,2,64,3,0,0,0
1200,711,Moon Tower,13.72570381,100.5818933,id_711.shp,0,0,1,0,0,0,0,0,0,4,1,0,0,0,2,7,0,0,0,0,3,8,0,45,3,0,0,0,4,7,7,0,0,1,7,34,0,105,7,0,0,0
1201,712,Mori Haus,13.71510633,100.6029566,id_712.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,6,0,0,0,0,0,15,2,0,0,0,0,2,0,22,1,0,0,0
1202,713,Morning Suite,13.93410805,100.6275546,id_713.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,714,Motif Condo,13.7267046,100.4875522,id_714.shp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,11,8,2,0,1,1,0,0,5,0,0,0,0
1204,715,Motive Condominium Chaengwattana,13.889401,100.5754419,id_715.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,0,1,0,0,0,0,1,0,0,0
1205,716,Movenpick Residences Ekkamai Bangkok,13.7392497,100.588918,id_716.shp,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,3,1,0,1,0,0,1,0,3,0,0,0,0,1,6,5,0,0,4,4,9,0,28,1,0,0,0
1206,717,Mulberry Grove Sukhumvit,13.71795771,100.588106,id_717.shp,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,3,3,0,0,1,1,1,0,17,1,0,0,0,2,14,6,1,0,0,3,7,0,54,2,0,0,0
1207,718,MUNIQ Langsuan,13.735078,100.5442236,id_718.shp,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,0,0,1,0,21,2,0,0,0,5,9,3,0,0,1,3,17,1,72,2,0,0,0
1208,719,MUNIQ Sukhumvit 23,13.7378664,100.5625844,id_719.shp,1,7,0,0,0,0,0,27,0,9,0,0,0,0,2,20,1,0,0,1,3,13,0,68,1,0,0,0,2,34,2,1,0,1,1,48,2,130,1,0,0,0
1209,72,Atmoz Ladprao 15,13.8146545,100.5706907,id_72.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,1,0,13,4,0,0,0
1210,720,My Condo Ladprao 27,13.80541165,100.5786241,id_720.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,7,1,0,0,0,0,1,0,5,2,0,0,0
1211,721,My Condo Pinklao,13.77590247,100.4830994,id_721.shp,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,6,8,0,0,0,1,1,1,2,1,0,0,0
1212,722,My Condo Sathorn - Taksin,13.7226259,100.49618,id_722.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,1,0,0,0,0,17,4,0,0,1,1,0,0,6,1,0,0,0
1213,723,My Condo Sukhumvit 103,13.6788327,100.623895,id_723.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0
1214,724,My Condo Sukhumvit 52,13.70377355,100.6001125,id_724.shp,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,5,1,0,1,0,0,3,0,2,2,0,0,0,0,11,5,0,0,0,0,0,0,9,1,0,0,0
1215,725,My Condo Sukhumvit 81,13.70530642,100.6038503,id_725.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,1,0,0,0,0,4,2,0,0,0,0,15,4,0,0,0,0,3,0,15,1,0,0,0
1216,726,My Resort @ River,13.78882367,100.5055958,id_726.shp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,5,8,0,1,1,0,1,0,2,1,0,0,0
1217,727,My Resort Bangkok,13.7482389,100.5666133,id_727.shp,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,1,0,2,0,0,0,3,0,0,0,0,3,21,4,0,0,2,2,7,0,36,1,0,0,0
1218,728,My Story Ladprao 71,13.8156625,100.6106341,id_728.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
1219,729,N.T. House,13.7592543,100.5859507,id_729.shp,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0
1220,73,Attitude Lasalle,13.6597898,100.607628,id_73.shp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1221,730,Na Reva Charoennakhon,13.70687673,100.4907922,id_730.shp,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,14,5,0,0,2,0,0,0,1,0,0,0,0
1222,731,Na Vara Residence,13.74200269,100.5445165,id_731.shp,2,3,0,0,0,0,1,4,0,17,1,0,0,0,2,4,1,0,0,0,4,7,0,33,2,0,0,0,3,19,2,0,0,2,3,41,0,73,4,0,0,0
1223,732,Na Veera Phahol - Ari,13.78627702,100.5490534,id_732.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,3,0,1,0,18,2,0,0,0,4,9,3,0,1,2,0,3,0,40,1,0,0,0
1224,733,Nara 9 by Eastern Star,13.7179413,100.5331621,id_733.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,7,0,0,0,0,5,12,8,2,0,2,0,5,0,68,1,0,0,0
1225,734,Narathorn Place,13.7201384,100.5324819,id_734.shp,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,2,0,10,0,0,0,0,5,21,9,2,0,3,0,26,0,117,5,0,0,0
1226,735,Navin Court,13.73689373,100.5501096,id_735.shp,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,8,0,27,1,0,0,0,4,25,2,0,0,0,3,60,0,116,4,0,0,0
1227,736,New York Condo Ramindra 97,13.8280088,100.677179,id_736.shp,0,1,0,0,0,0,1,0,0,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1228,737,Newton Tower,13.7386066,100.5550358,id_737.shp,0,1,0,0,0,0,0,5,0,10,0,0,0,0,2,13,0,0,0,0,2,51,0,46,3,0,0,0,3,43,2,0,0,2,1,45,1,129,1,0,0,0
1229,738,Niche id Phetkasem-Bangkae,13.7050396,100.4221358,id_738.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0
1230,739,Niche id Rama 2 - Daokhanong,13.67717526,100.4689926,id_739.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,2,0,0,0,3,1,0,0,0
1231,74,August Condo Charoenkrung 80,13.699031,100.4964315,id_74.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,1,1,3,0,30,0,0,0,0
1232,740,Niche Mono Charoen Nakorn,13.696836,100.4858348,id_740.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,2,5,0,0,1,0,0,0,1,0,0,0,0
1233,741,Niche Mono Itsaraphap,13.7396496,100.4838499,id_741.shp,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,3,0,7,0,0,0,0
1234,742,Niche Mono Peak Bangna,13.66407984,100.6370542,id_742.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,6,1,0,0,0
1235,743,Niche Mono Rama 9,13.7629936,100.5939796,id_743.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0
1236,744,Niche Mono Ramkhamhaeng,13.75949466,100.6374615,id_744.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1,2,3,0,0,0,0,0,0,1,0,0,0,0
1237,745,Niche Pride Taopoon - Interchange,13.80575843,100.5315691,id_745.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,1,1,0,0,3,0,0,0,0
1238,746,Nimit Langsuan,13.7349822,100.5421791,id_746.shp,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,0,0,1,1,18,1,0,0,0,11,15,2,1,0,2,3,20,0,80,3,0,0,0
1239,747,Niran City Bangkhae,13.69611739,100.4127709,id_747.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0,0,5,0,0,0,0
1240,748,Niran Condominium Donmuang,13.91442681,100.5880366,id_748.shp,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,1,0,0,0,0
1241,749,Nivati Thonglor 23,13.73900093,100.5804488,id_749.shp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,0,0,1,1,1,0,15,0,0,0,0,1,9,2,0,1,2,4,31,0,62,5,0,0,0
1242,75,Avacas Garden Family House Condominium,13.8237283,100.6102456,id_75.shp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
1243,750,Noble 09 Ruamrudee,13.7410369,100.5497188,id_750.shp,1,0,0,0,0,0,0,3,0,10,1,0,0,0,1,10,0,0,0,0,1,35,0,40,1,0,0,0,4,27,5,0,0,1,3,43,0,121,4,0,0,0
1244,751,Noble Above Wireless-Ruamrudee,13.734639,100.5506436,id_751.shp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,3,18,4,0,0,0,1,56,1,111,5,0,0,0
1245,752,Noble Ambience Sarasin,13.7353021,100.5403038,id_752.shp,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,15,2,0,0,0,11,17,2,1,0,2,3,18,0,84,4,0,0,0
1246,753,Noble Around 33,13.7359378,100.5676331,id_753.shp,0,1,0,0,0,0,0,2,0,11,0,0,0,0,0,10,2,0,0,0,1,24,0,43,0,0,0,0,6,44,1,1,0,2,5,40,1,118,6,0,0,0
1247,754,Noble Around Ari,13.77760794,100.5443441,id_754.shp,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,1,2,0,1,0,0,2,0,26,1,0,0,0,0,5,1,1,0,3,0,0,0,26,1,0,0,0
1248,755,Noble BE 33,13.7354264,100.5676846,id_755.shp,0,0,0,0,0,0,0,5,0,10,0,0,0,0,1,9,2,0,0,0,2,19,0,42,0,0,0,0,4,45,2,0,0,2,5,43,1,123,7,0,0,0
1249,756,Noble BE19,13.7423617,100.5596477,id_756.shp,0,2,0,0,0,0,0,1,0,2,0,0,0,0,1,21,1,0,0,1,2,25,0,78,1,0,0,0,4,46,3,1,0,2,1,77,0,107,2,0,0,0
1250,757,Noble Cube,13.73418193,100.6170083,id_757.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
1251,758,Noble Form Thonglor,13.73541571,100.5840166,id_758.shp,0,3,0,0,0,0,1,3,0,2,0,0,0,0,1,3,0,0,0,1,3,21,0,48,1,0,0,0,2,6,4,0,1,2,4,12,0,44,4,0,0,0
1252,759,Noble House Phayathai,13.7587689,100.5352961,id_759.shp,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,1,0,13,1,0,0,0,7,29,6,0,0,6,1,9,1,52,0,0,0,0
1253,76,Avenue 61,13.7249088,100.5826664,id_76.shp,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,7,1,0,0,0,4,6,0,41,5,0,0,0,4,8,7,0,0,1,3,27,0,94,2,0,0,0
1254,760,Noble Lite,13.7788857,100.5425603,id_760.shp,0,0,1,0,1,0,0,0,0,3,0,0,0,0,3,2,1,0,0,0,0,2,0,36,1,0,0,0,0,4,2,1,0,3,0,1,0,17,1,0,0,0
1255,761,Noble Ora,13.7363335,100.5845614,id_761.shp,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,0,1,3,20,0,34,1,0,0,0,1,6,3,0,1,2,3,14,0,50,2,0,0,0
1256,762,Noble Ploenchit,13.7440357,100.5486963,id_762.shp,0,2,0,0,0,0,0,0,0,3,0,0,0,0,2,6,0,0,0,1,3,6,0,36,2,0,0,0,4,29,4,0,0,1,4,67,0,121,4,0,0,0
1257,763,Noble Recole,13.7421466,100.5601554,id_763.shp,0,4,0,0,0,0,0,1,0,5,0,0,0,0,2,20,1,0,0,1,3,23,0,77,1,0,0,0,3,44,3,1,0,2,0,82,0,110,2,0,0,0
1258,764,Noble ReD,13.780289,100.5436543,id_764.shp,3,1,0,0,1,0,0,2,0,22,1,0,0,0,0,2,2,0,0,0,0,0,0,16,1,0,0,0,0,4,2,0,0,2,0,1,0,19,0,0,0,0
1259,765,Noble Refine,13.7282634,100.5711817,id_765.shp,0,2,0,0,0,0,0,3,0,7,1,0,0,0,3,9,1,0,0,0,2,4,1,40,2,0,0,0,4,17,5,0,0,1,2,30,0,91,5,0,0,0
1260,766,Noble Reflex,13.7819541,100.5433556,id_766.shp,0,2,0,0,0,0,0,0,0,20,0,0,0,0,3,2,0,0,1,2,0,2,0,21,2,0,0,0,1,8,5,0,0,1,0,2,0,24,0,0,0,0
1261,767,Noble Reform,13.7813444,100.5446239,id_767.shp,3,2,0,0,0,0,0,2,0,26,1,0,0,0,0,2,1,0,1,2,0,0,0,17,1,0,0,0,0,6,3,0,0,1,0,2,0,22,0,0,0,0
1262,768,Noble Remix,13.7245667,100.5772601,id_768.shp,0,4,0,0,0,0,0,2,0,2,1,0,0,0,5,4,2,0,0,0,0,3,0,37,2,0,0,0,1,12,5,0,0,0,5,13,0,90,9,0,0,0
1263,769,Noble Reveal,13.7218845,100.5848259,id_769.shp,0,1,1,0,0,0,1,1,0,15,1,0,0,0,0,3,3,0,0,1,2,3,0,26,0,0,0,0,2,13,6,0,0,1,3,8,0,44,4,0,0,0
